r	00000000000
r	00000100000
r	00000110101
w	00000100000
w	00000110101
r	00000110110
r	00000000000
r	00000100001
r	00000110110
w	00000100001
w	00000110110
r	00000110111
r	00000000000
r	00000111000
r	00000000000
r	00000100010
r	00000111000
w	00000100010
w	00000111000
r	00000111001
r	00000000000
r	00000111010
r	00000000000
r	00000100011
r	00000111010
w	00000100011
w	00000111010
r	00000111011
r	00000000000
r	00000100100
r	00000111011
w	00000100100
w	00000111011
r	00000111100
r	00000000000
r	00000111101
r	00000000000
r	00000111110
r	00000000000
r	00000100101
r	00000111110
w	00000100101
w	00000111110
r	00000111111
r	00000000000
r	00000100110
r	00000111111
w	00000100110
w	00000111111
r	00001000000
r	00000000000
r	00001000001
r	00000000000
r	00001000010
r	00000000000
r	00001000011
r	00000000000
r	00000100111
r	00001000011
w	00000100111
w	00001000011
r	00001000100
r	00000000000
r	00001000101
r	00000000000
r	00001000110
r	00000000000
r	00000101000
r	00001000110
w	00000101000
w	00001000110
r	00001000111
r	00000000000
r	00001001000
r	00000000000
r	00000101001
r	00001001000
w	00000101001
w	00001001000
r	00001001001
r	00000000000
r	00000101010
r	00001001001
w	00000101010
w	00001001001
r	00001001010
r	00000000000
r	00001001011
r	00000000000
r	00000101011
r	00001001011
w	00000101011
w	00001001011
r	00001001100
r	00000000000
r	00001001101
r	00000000000
r	00001001110
r	00000000000
r	00000101100
r	00001001110
w	00000101100
w	00001001110
r	00001001111
r	00000000000
r	00001010000
r	00000000000
r	00001010001
r	00000000000
r	00001010010
r	00000000000
r	00001010011
r	00000000000
r	00000101101
r	00001010011
w	00000101101
w	00001010011
r	00001010100
r	00000000000
r	00000101110
r	00001010100
w	00000101110
w	00001010100
r	00001010101
r	00000000000
r	00000101111
r	00001010101
w	00000101111
w	00001010101
r	00001010110
r	00000000000
r	00000110000
r	00001010110
w	00000110000
w	00001010110
r	00001010111
r	00000000000
r	00001011000
r	00000000000
r	00001011001
r	00000000000
r	00001011010
r	00000000000
r	00000110001
r	00001011010
w	00000110001
w	00001011010
r	00001011011
r	00000000000
r	00000110010
r	00001011011
w	00000110010
w	00001011011
r	00001011100
r	00000000000
r	00001011101
r	00000000000
r	00001011110
r	00000000000
r	00000110011
r	00001011110
w	00000110011
w	00001011110
r	00001011111
r	00000000000
r	00001100000
r	00000000000
r	00001100001
r	00000000000
r	00001100010
r	00000000000
r	00000110100
r	00001100010
w	00000110100
w	00001100010
r	00001100011
r	00000000000
r	00000110101
r	00001100011
w	00000110101
w	00001100011
r	00001100100
r	00000000000
r	00000110110
r	00001100100
w	00000110110
w	00001100100
r	00001100101
r	00000000000
r	00000110111
r	00001100101
w	00000110111
w	00001100101
r	00001100110
r	00000000000
r	00000111000
r	00001100110
w	00000111000
w	00001100110
r	00001100111
r	00000000000
r	00000111001
r	00001100111
w	00000111001
w	00001100111
r	00001101000
r	00000000000
r	00000111010
r	00001101000
w	00000111010
w	00001101000
r	00001101001
r	00000000000
r	00000111011
r	00001101001
w	00000111011
w	00001101001
r	00001101010
r	00000000000
r	00000111100
r	00001101010
w	00000111100
w	00001101010
r	00001101011
r	00000000000
r	00001101100
r	00000000000
r	00000111101
r	00001101100
w	00000111101
w	00001101100
r	00001101101
r	00000000000
r	00001101110
r	00000000000
r	00001101111
r	00000000000
r	00000111110
r	00001101111
w	00000111110
w	00001101111
r	00001110000
r	00000000000
r	00000111111
r	00001110000
w	00000111111
w	00001110000
r	00001110001
r	00000000000
r	00001000000
r	00001110001
w	00001000000
w	00001110001
r	00001110010
r	00000000000
r	00001000001
r	00001110010
w	00001000001
w	00001110010
r	00001110011
r	00000000000
r	00001000010
r	00001110011
w	00001000010
w	00001110011
r	00001110100
r	00000000000
r	00001000011
r	00001110100
w	00001000011
w	00001110100
r	00001110101
r	00000000000
r	00001110110
r	00000000000
r	00001000100
r	00001110110
w	00001000100
w	00001110110
r	00001110111
r	00000000000
r	00001000101
r	00001110111
w	00001000101
w	00001110111
r	00001111000
r	00000000000
r	00001111001
r	00000000000
r	00001000110
r	00001111001
w	00001000110
w	00001111001
r	00001111010
r	00000000000
r	00001111011
r	00000000000
r	00001111100
r	00000000000
r	00001000111
r	00001111100
w	00001000111
w	00001111100
r	00001111101
r	00000000000
r	00001001000
r	00001111101
w	00001001000
w	00001111101
r	00001111110
r	00000000000
r	00001001001
r	00001111110
w	00001001001
w	00001111110
r	00001111111
r	00000000000
r	00001001010
r	00001111111
w	00001001010
w	00001111111
r	00010000000
r	00000000000
r	00001001011
r	00010000000
w	00001001011
w	00010000000
r	00010000001
r	00000000000
r	00010000010
r	00000000000
r	00010000011
r	00000000000
r	00001001100
r	00010000011
w	00001001100
w	00010000011
r	00010000100
r	00000000000
r	00001001101
r	00010000100
w	00001001101
w	00010000100
r	00010000101
r	00000000000
r	00010000110
r	00000000000
r	00010000111
r	00000000000
r	00001001110
r	00010000111
w	00001001110
w	00010000111
r	00010001000
r	00000000000
r	00010001001
r	00000000000
r	00001001111
r	00010001001
w	00001001111
w	00010001001
r	00010001010
r	00000000000
r	00001010000
r	00010001010
w	00001010000
w	00010001010
r	00010001011
r	00000000000
r	00001010001
r	00010001011
w	00001010001
w	00010001011
r	00010001100
r	00000000000
r	00001010010
r	00010001100
w	00001010010
w	00010001100
r	00010001101
r	00000000000
r	00010001110
r	00000000000
r	00010001111
r	00000000000
r	00010010000
r	00000000000
r	00010010001
r	00000000000
r	00001010011
r	00010010001
w	00001010011
w	00010010001
r	00010010010
r	00000000000
r	00010010011
r	00000000000
r	00001010100
r	00010010011
w	00001010100
w	00010010011
r	00010010100
r	00000000000
r	00010010101
r	00000000000
r	00010010110
r	00000000000
r	00001010101
r	00010010110
w	00001010101
w	00010010110
r	00010010111
r	00000000000
r	00001010110
r	00010010111
w	00001010110
w	00010010111
r	00010011000
r	00000000000
r	00010011001
r	00000000000
r	00010011010
r	00000000000
r	00010011011
r	00000000000
r	00001010111
r	00010011011
w	00001010111
w	00010011011
r	00010011100
r	00000000000
r	00010011101
r	00000000000
r	00010011110
r	00000000000
r	00001011000
r	00010011110
w	00001011000
w	00010011110
r	00010011111
r	00000000000
r	00001011001
r	00010011111
w	00001011001
w	00010011111
r	00010100000
r	00000000000
r	00010100001
r	00000000000
r	00010100010
r	00000000000
r	00010100011
r	00000000000
r	00001011010
r	00010100011
w	00001011010
w	00010100011
r	00010100100
r	00000000000
r	00010100101
r	00000000000
r	00010100110
r	00000000000
r	00010100111
r	00000000000
r	00001011011
r	00010100111
w	00001011011
w	00010100111
r	00010101000
r	00000000000
r	00001011100
r	00010101000
w	00001011100
w	00010101000
r	00010101001
r	00000000000
r	00001011101
r	00010101001
w	00001011101
w	00010101001
r	00010101010
r	00000000000
r	00001011110
r	00010101010
w	00001011110
w	00010101010
r	00010101011
r	00000000000
r	00010101100
r	00000000000
r	00001011111
r	00010101100
w	00001011111
w	00010101100
r	00010101101
r	00000000000
r	00001100000
r	00010101101
w	00001100000
w	00010101101
r	00010101110
r	00000000000
r	00010101111
r	00000000000
r	00010110000
r	00000000000
r	00001100001
r	00010110000
w	00001100001
w	00010110000
r	00010110001
r	00000000000
r	00010110010
r	00000000000
r	00010110011
r	00000000000
r	00001100010
r	00010110011
w	00001100010
w	00010110011
r	00010110100
r	00000000000
r	00010110101
r	00000000000
r	00010110110
r	00000000000
r	00010110111
r	00000000000
r	00001100011
r	00010110111
w	00001100011
w	00010110111
r	00010111000
r	00000000000
r	00001100100
r	00010111000
w	00001100100
w	00010111000
r	00010111001
r	00000000000
r	00010111010
r	00000000000
r	00010111011
r	00000000000
r	00010111100
r	00000000000
r	00001100101
r	00010111100
w	00001100101
w	00010111100
r	00010111101
r	00000000000
r	00010111110
r	00000000000
r	00010111111
r	00000000000
r	00001100110
r	00010111111
w	00001100110
w	00010111111
r	00011000000
r	00000000000
r	00001100111
r	00011000000
w	00001100111
w	00011000000
r	00011000001
r	00000000000
r	00001101000
r	00011000001
w	00001101000
w	00011000001
r	00011000010
r	00000000000
r	00011000011
r	00000000000
r	00011000100
r	00000000000
r	00011000101
r	00000000000
r	00001101001
r	00011000101
w	00001101001
w	00011000101
r	00011000110
r	00000000000
r	00011000111
r	00000000000
r	00001101010
r	00011000111
w	00001101010
w	00011000111
r	00011001000
r	00000000000
r	00011001001
r	00000000000
r	00011001010
r	00000000000
r	00011001011
r	00000000000
r	00011001100
r	00000000000
r	00001101011
r	00011001100
w	00001101011
w	00011001100
r	00011001101
r	00000000000
r	00011001110
r	00000000000
r	00001101100
r	00011001110
w	00001101100
w	00011001110
r	00011001111
r	00000000000
r	00011010000
r	00000000000
r	00001101101
r	00011010000
w	00001101101
w	00011010000
r	00011010001
r	00000000000
r	00011010010
r	00000000000
r	00011010011
r	00000000000
r	00001101110
r	00011010011
w	00001101110
w	00011010011
r	00011010100
r	00000000000
r	00011010101
r	00000000000
r	00001101111
r	00011010101
w	00001101111
w	00011010101
r	00011010110
r	00000000000
r	00011010111
r	00000000000
r	00001110000
r	00011010111
w	00001110000
w	00011010111
r	00011011000
r	00000000000
r	00011011001
r	00000000000
r	00011011010
r	00000000000
r	00011011011
r	00000000000
r	00011011100
r	00000000000
r	00011011101
r	00000000000
r	00011011110
r	00000000000
r	00001110001
r	00011011110
w	00001110001
w	00011011110
r	00011011111
r	00000000000
r	00001110010
r	00011011111
w	00001110010
w	00011011111
r	00011100000
r	00000000000
r	00001110011
r	00011100000
w	00001110011
w	00011100000
r	00011100001
r	00000000000
r	00001110100
r	00011100001
w	00001110100
w	00011100001
r	00011100010
r	00000000000
r	00001110101
r	00011100010
w	00001110101
w	00011100010
r	00011100011
r	00000000000
r	00001110110
r	00011100011
w	00001110110
w	00011100011
r	00011100100
r	00000000000
r	00011100101
r	00000000000
r	00001110111
r	00011100101
w	00001110111
w	00011100101
r	00011100110
r	00000000000
r	00011100111
r	00000000000
r	00001111000
r	00011100111
w	00001111000
w	00011100111
r	00011101000
r	00000000000
r	00001111001
r	00011101000
w	00001111001
w	00011101000
r	00011101001
r	00000000000
r	00001111010
r	00011101001
w	00001111010
w	00011101001
r	00011101010
r	00000000000
r	00001111011
r	00011101010
w	00001111011
w	00011101010
r	00011101011
r	00000000000
r	00011101100
r	00000000000
r	00011101101
r	00000000000
r	00011101110
r	00000000000
r	00001111100
r	00011101110
w	00001111100
w	00011101110
r	00011101111
r	00000000000
r	00011110000
r	00000000000
r	00001111101
r	00011110000
w	00001111101
w	00011110000
r	00011110001
r	00000000000
r	00011110010
r	00000000000
r	00011110011
r	00000000000
r	00001111110
r	00011110011
w	00001111110
w	00011110011
r	00011110100
r	00000000000
r	00001111111
r	00011110100
w	00001111111
w	00011110100
r	00011110101
r	00000000000
r	00011110110
r	00000000000
r	00011110111
r	00000000000
r	00011111000
r	00000000000
r	00011111001
r	00000000000
r	00011111010
r	00000000000
r	00011111011
r	00000000000
r	00010000000
r	00011111011
w	00010000000
w	00011111011
r	00011111100
r	00000000000
r	00011111101
r	00000000000
r	00011111110
r	00000000000
r	00011111111
r	00000000000
r	00010000001
r	00011111111
w	00010000001
w	00011111111
r	00100000000
r	00000000000
r	00100000001
r	00000000000
r	00010000010
r	00100000001
w	00010000010
w	00100000001
r	00100000010
r	00000000000
r	00010000011
r	00100000010
w	00010000011
w	00100000010
r	00100000011
r	00000000000
r	00100000100
r	00000000000
r	00100000101
r	00000000000
r	00010000100
r	00100000101
w	00010000100
w	00100000101
r	00100000110
r	00000000000
r	00010000101
r	00100000110
w	00010000101
w	00100000110
r	00100000111
r	00000000000
r	00010000110
r	00100000111
w	00010000110
w	00100000111
r	00100001000
r	00000000000
r	00100001001
r	00000000000
r	00100001010
r	00000000000
r	00010000111
r	00100001010
w	00010000111
w	00100001010
r	00100001011
r	00000000000
r	00010001000
r	00100001011
w	00010001000
w	00100001011
r	00100001100
r	00000000000
r	00010001001
r	00100001100
w	00010001001
w	00100001100
r	00100001101
r	00000000000
r	00100001110
r	00000000000
r	00010001010
r	00100001110
w	00010001010
w	00100001110
r	00100001111
r	00000000000
r	00100010000
r	00000000000
r	00010001011
r	00100010000
w	00010001011
w	00100010000
r	00100010001
r	00000000000
r	00010001100
r	00100010001
w	00010001100
w	00100010001
r	00100010010
r	00000000000
r	00100010011
r	00000000000
r	00100010100
r	00000000000
r	00010001101
r	00100010100
w	00010001101
w	00100010100
r	00100010101
r	00000000000
r	00010001110
r	00100010101
w	00010001110
w	00100010101
r	00100010110
r	00000000000
r	00010001111
r	00100010110
w	00010001111
w	00100010110
r	00100010111
r	00000000000
r	00010010000
r	00100010111
w	00010010000
w	00100010111
r	00100011000
r	00000000000
r	00010010001
r	00100011000
w	00010010001
w	00100011000
r	00100011001
r	00000000000
r	00010010010
r	00100011001
w	00010010010
w	00100011001
r	00100011010
r	00000000000
r	00100011011
r	00000000000
r	00010010011
r	00100011011
w	00010010011
w	00100011011
r	00100011100
r	00000000000
r	00010010100
r	00100011100
w	00010010100
w	00100011100
r	00100011101
r	00000000000
r	00010010101
r	00100011101
w	00010010101
w	00100011101
r	00100011110
r	00000000000
r	00010010110
r	00100011110
w	00010010110
w	00100011110
r	00100011111
r	00000000000
r	00010010111
r	00100011111
w	00010010111
w	00100011111
r	00100100000
r	00000000000
r	00010011000
r	00100100000
w	00010011000
w	00100100000
r	00100100001
r	00000000000
r	00010011001
r	00100100001
w	00010011001
w	00100100001
r	00100100010
r	00000000000
r	00010011010
r	00100100010
w	00010011010
w	00100100010
r	00100100011
r	00000000000
r	00100100100
r	00000000000
r	00010011011
r	00100100100
w	00010011011
w	00100100100
r	00100100101
r	00000000000
r	00100100110
r	00000000000
r	00100100111
r	00000000000
r	00010011100
r	00100100111
w	00010011100
w	00100100111
r	00100101000
r	00000000000
r	00100101001
r	00000000000
r	00010011101
r	00100101001
w	00010011101
w	00100101001
r	00100101010
r	00000000000
r	00010011110
r	00100101010
w	00010011110
w	00100101010
r	00100101011
r	00000000000
r	00100101100
r	00000000000
r	00100101101
r	00000000000
r	00100101110
r	00000000000
r	00100101111
r	00000000000
r	00010011111
r	00100101111
w	00010011111
w	00100101111
r	00100110000
r	00000000000
r	00100110001
r	00000000000
r	00010100000
r	00100110001
w	00010100000
w	00100110001
r	00100110010
r	00000000000
r	00010100001
r	00100110010
w	00010100001
w	00100110010
r	00100110011
r	00000000000
r	00010100010
r	00100110011
w	00010100010
w	00100110011
r	00100110100
r	00000000000
r	00100110101
r	00000000000
r	00100110110
r	00000000000
r	00100110111
r	00000000000
r	00010100011
r	00100110111
w	00010100011
w	00100110111
r	00100111000
r	00000000000
r	00010100100
r	00100111000
w	00010100100
w	00100111000
r	00100111001
r	00000000000
r	00010100101
r	00100111001
w	00010100101
w	00100111001
r	00100111010
r	00000000000
r	00010100110
r	00100111010
w	00010100110
w	00100111010
r	00100111011
r	00000000000
r	00010100111
r	00100111011
w	00010100111
w	00100111011
r	00100111100
r	00000000000
r	00010101000
r	00100111100
w	00010101000
w	00100111100
r	00100111101
r	00000000000
r	00100111110
r	00000000000
r	00100111111
r	00000000000
r	00101000000
r	00000000000
r	00010101001
r	00101000000
w	00010101001
w	00101000000
r	00101000001
r	00000000000
r	00101000010
r	00000000000
r	00101000011
r	00000000000
r	00101000100
r	00000000000
r	00010101010
r	00101000100
w	00010101010
w	00101000100
r	00101000101
r	00000000000
r	00101000110
r	00000000000
r	00101000111
r	00000000000
r	00101001000
r	00000000000
r	00101001001
r	00000000000
r	00010101011
r	00101001001
w	00010101011
w	00101001001
r	00101001010
r	00000000000
r	00101001011
r	00000000000
r	00101001100
r	00000000000
r	00101001101
r	00000000000
r	00101001110
r	00000000000
r	00101001111
r	00000000000
r	00010101100
r	00101001111
w	00010101100
w	00101001111
r	00101010000
r	00000000000
r	00101010001
r	00000000000
r	00101010010
r	00000000000
r	00101010011
r	00000000000
r	00010101101
r	00101010011
w	00010101101
w	00101010011
r	00101010100
r	00000000000
r	00101010101
r	00000000000
r	00101010110
r	00000000000
r	00010101110
r	00101010110
w	00010101110
w	00101010110
r	00101010111
r	00000000000
r	00010101111
r	00101010111
w	00010101111
w	00101010111
r	00101011000
r	00000000000
r	00101011001
r	00000000000
r	00101011010
r	00000000000
r	00010110000
r	00101011010
w	00010110000
w	00101011010
r	00101011011
r	00000000000
r	00010110001
r	00101011011
w	00010110001
w	00101011011
r	00101011100
r	00000000000
r	00010110010
r	00101011100
w	00010110010
w	00101011100
r	00101011101
r	00000000000
r	00101011110
r	00000000000
r	00101011111
r	00000000000
r	00010110011
r	00101011111
w	00010110011
w	00101011111
r	00101100000
r	00000000000
r	00101100001
r	00000000000
r	00101100010
r	00000000000
r	00010110100
r	00101100010
w	00010110100
w	00101100010
r	00101100011
r	00000000000
r	00101100100
r	00000000000
r	00101100101
r	00000000000
r	00101100110
r	00000000000
r	00101100111
r	00000000000
r	00010110101
r	00101100111
w	00010110101
w	00101100111
r	00101101000
r	00000000000
r	00101101001
r	00000000000
r	00010110110
r	00101101001
w	00010110110
w	00101101001
r	00101101010
r	00000000000
r	00101101011
r	00000000000
r	00010110111
r	00101101011
w	00010110111
w	00101101011
r	00101101100
r	00000000000
r	00101101101
r	00000000000
r	00101101110
r	00000000000
r	00101101111
r	00000000000
r	00101110000
r	00000000000
r	00101110001
r	00000000000
r	00010111000
r	00101110001
w	00010111000
w	00101110001
r	00101110010
r	00000000000
r	00101110011
r	00000000000
r	00010111001
r	00101110011
w	00010111001
w	00101110011
r	00101110100
r	00000000000
r	00010111010
r	00101110100
w	00010111010
w	00101110100
r	00101110101
r	00000000000
r	00101110110
r	00000000000
r	00010111011
r	00101110110
w	00010111011
w	00101110110
r	00101110111
r	00000000000
r	00010111100
r	00101110111
w	00010111100
w	00101110111
r	00101111000
r	00000000000
r	00010111101
r	00101111000
w	00010111101
w	00101111000
r	00101111001
r	00000000000
r	00101111010
r	00000000000
r	00010111110
r	00101111010
w	00010111110
w	00101111010
r	00101111011
r	00000000000
r	00101111100
r	00000000000
r	00101111101
r	00000000000
r	00010111111
r	00101111101
w	00010111111
w	00101111101
r	00101111110
r	00000000000
r	00011000000
r	00101111110
w	00011000000
w	00101111110
r	00101111111
r	00000000000
r	00110000000
r	00000000000
r	00110000001
r	00000000000
r	00011000001
r	00110000001
w	00011000001
w	00110000001
r	00110000010
r	00000000000
r	00110000011
r	00000000000
r	00110000100
r	00000000000
r	00110000101
r	00000000000
r	00011000010
r	00110000101
w	00011000010
w	00110000101
r	00110000110
r	00000000000
r	00011000011
r	00110000110
w	00011000011
w	00110000110
r	00110000111
r	00000000000
r	00110001000
r	00000000000
r	00110001001
r	00000000000
r	00011000100
r	00110001001
w	00011000100
w	00110001001
r	00110001010
r	00000000000
r	00011000101
r	00110001010
w	00011000101
w	00110001010
r	00110001011
r	00000000000
r	00011000110
r	00110001011
w	00011000110
w	00110001011
r	00110001100
r	00000000000
r	00011000111
r	00110001100
w	00011000111
w	00110001100
r	00110001101
r	00000000000
r	00011001000
r	00110001101
w	00011001000
w	00110001101
r	00110001110
r	00000000000
r	00110001111
r	00000000000
r	00011001001
r	00110001111
w	00011001001
w	00110001111
r	00110010000
r	00000000000
r	00011001010
r	00110010000
w	00011001010
w	00110010000
r	00110010001
r	00000000000
r	00011001011
r	00110010001
w	00011001011
w	00110010001
r	00110010010
r	00000000000
r	00110010011
r	00000000000
r	00011001100
r	00110010011
w	00011001100
w	00110010011
r	00110010100
r	00000000000
r	00110010101
r	00000000000
r	00110010110
r	00000000000
r	00011001101
r	00110010110
w	00011001101
w	00110010110
r	00110010111
r	00000000000
r	00110011000
r	00000000000
r	00011001110
r	00110011000
w	00011001110
w	00110011000
r	00110011001
r	00000000000
r	00011001111
r	00110011001
w	00011001111
w	00110011001
r	00110011010
r	00000000000
r	00110011011
r	00000000000
r	00110011100
r	00000000000
r	00110011101
r	00000000000
r	00011010000
r	00110011101
w	00011010000
w	00110011101
r	00110011110
r	00000000000
r	00110011111
r	00000000000
r	00110100000
r	00000000000
r	00011010001
r	00110100000
w	00011010001
w	00110100000
r	00110100001
r	00000000000
r	00011010010
r	00110100001
w	00011010010
w	00110100001
r	00110100010
r	00000000000
r	00110100011
r	00000000000
r	00110100100
r	00000000000
r	00110100101
r	00000000000
r	00011010011
r	00110100101
w	00011010011
w	00110100101
r	00110100110
r	00000000000
r	00011010100
r	00110100110
w	00011010100
w	00110100110
r	00110100111
r	00000000000
r	00011010101
r	00110100111
w	00011010101
w	00110100111
r	00110101000
r	00000000000
r	00011010110
r	00110101000
w	00011010110
w	00110101000
r	00110101001
r	00000000000
r	00011010111
r	00110101001
w	00011010111
w	00110101001
r	00110101010
r	00000000000
r	00110101011
r	00000000000
r	00110101100
r	00000000000
r	00011011000
r	00110101100
w	00011011000
w	00110101100
r	00110101101
r	00000000000
r	00110101110
r	00000000000
r	00110101111
r	00000000000
r	00110110000
r	00000000000
r	00011011001
r	00110110000
w	00011011001
w	00110110000
r	00110110001
r	00000000000
r	00011011010
r	00110110001
w	00011011010
w	00110110001
r	00110110010
r	00000000000
r	00011011011
r	00110110010
w	00011011011
w	00110110010
r	00110110011
r	00000000000
r	00011011100
r	00110110011
w	00011011100
w	00110110011
r	00110110100
r	00000000000
r	00011011101
r	00110110100
w	00011011101
w	00110110100
r	00110110101
r	00000000000
r	00110110110
r	00000000000
r	00110110111
r	00000000000
r	00011011110
r	00110110111
w	00011011110
w	00110110111
r	00110111000
r	00000000000
r	00011011111
r	00110111000
w	00011011111
w	00110111000
r	00110111001
r	00000000000
r	00110111010
r	00000000000
r	00110111011
r	00000000000
r	00110111100
r	00000000000
r	00011100000
r	00110111100
w	00011100000
w	00110111100
r	00110111101
r	00000000000
r	00011100001
r	00110111101
w	00011100001
w	00110111101
r	00110111110
r	00000000000
r	00011100010
r	00110111110
w	00011100010
w	00110111110
r	00110111111
r	00000000000
r	00011100011
r	00110111111
w	00011100011
w	00110111111
r	00111000000
r	00000000000
r	00111000001
r	00000000000
r	00111000010
r	00000000000
r	00111000011
r	00000000000
r	00111000100
r	00000000000
r	00111000101
r	00000000000
r	00111000110
r	00000000000
r	00011100100
r	00111000110
w	00011100100
w	00111000110
r	00111000111
r	00000000000
r	00011100101
r	00111000111
w	00011100101
w	00111000111
r	00111001000
r	00000000000
r	00011100110
r	00111001000
w	00011100110
w	00111001000
r	00111001001
r	00000000000
r	00111001010
r	00000000000
r	00011100111
r	00111001010
w	00011100111
w	00111001010
r	00111001011
r	00000000000
r	00111001100
r	00000000000
r	00011101000
r	00111001100
w	00011101000
w	00111001100
r	00111001101
r	00000000000
r	00111001110
r	00000000000
r	00011101001
r	00111001110
w	00011101001
w	00111001110
r	00111001111
r	00000000000
r	00111010000
r	00000000000
r	00111010001
r	00000000000
r	00111010010
r	00000000000
r	00011101010
r	00111010010
w	00011101010
w	00111010010
r	00111010011
r	00000000000
r	00011101011
r	00111010011
w	00011101011
w	00111010011
r	00111010100
r	00000000000
r	00111010101
r	00000000000
r	00011101100
r	00111010101
w	00011101100
w	00111010101
r	00111010110
r	00000000000
r	00011101101
r	00111010110
w	00011101101
w	00111010110
r	00111010111
r	00000000000
r	00111011000
r	00000000000
r	00011101110
r	00111011000
w	00011101110
w	00111011000
r	00111011001
r	00000000000
r	00011101111
r	00111011001
w	00011101111
w	00111011001
r	00111011010
r	00000000000
r	00111011011
r	00000000000
r	00011110000
r	00111011011
w	00011110000
w	00111011011
r	00111011100
r	00000000000
r	00011110001
r	00111011100
w	00011110001
w	00111011100
r	00111011101
r	00000000000
r	00111011110
r	00000000000
r	00111011111
r	00000000000
r	00111100000
r	00000000000
r	00111100001
r	00000000000
r	00011110010
r	00111100001
w	00011110010
w	00111100001
r	00111100010
r	00000000000
r	00111100011
r	00000000000
r	00111100100
r	00000000000
r	00111100101
r	00000000000
r	00011110011
r	00111100101
w	00011110011
w	00111100101
r	00111100110
r	00000000000
r	00111100111
r	00000000000
r	00011110100
r	00111100111
w	00011110100
w	00111100111
r	00111101000
r	00000000000
r	00111101001
r	00000000000
r	00011110101
r	00111101001
w	00011110101
w	00111101001
r	00111101010
r	00000000000
r	00111101011
r	00000000000
r	00111101100
r	00000000000
r	00111101101
r	00000000000
r	00011110110
r	00111101101
w	00011110110
w	00111101101
r	00111101110
r	00000000000
r	00111101111
r	00000000000
r	00111110000
r	00000000000
r	00011110111
r	00111110000
w	00011110111
w	00111110000
r	00111110001
r	00000000000
r	00111110010
r	00000000000
r	00011111000
r	00111110010
w	00011111000
w	00111110010
r	00111110011
r	00000000000
r	00111110100
r	00000000000
r	00011111001
r	00111110100
w	00011111001
w	00111110100
r	00111110101
r	00000000000
r	00011111010
r	00111110101
